,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
532,CHEMBL66,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,inactive,304.25399999999996,1.1862999999999995,5.0,7.0,4.481486060122113
533,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,302.23800000000006,1.988,5.0,7.0,4.815308569182401
534,CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,318.237,1.6935999999999998,6.0,8.0,4.82102305270683
535,CHEMBL309490,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,inactive,270.24,2.576800000000001,3.0,5.0,3.3010299956639813
536,CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,286.23900000000003,2.2824000000000004,4.0,6.0,4.124360062995832
537,CHEMBL503168,O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,intermediate,286.23900000000003,2.2824000000000004,4.0,6.0,4.2564902352715706
538,CHEMBL3752685,Cl.Cl.c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,intermediate,565.633,8.858700000000002,2.0,4.0,5.075720713938118
539,CHEMBL3751854,COc1ccc(CC(=O)Nc2nc(-c3ccccc3)cs2)cc1,active,324.40500000000003,3.999900000000003,1.0,4.0,4.97469413473523
540,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,intermediate,368.3850000000001,3.3699000000000026,2.0,6.0,4.94692155651658
541,CHEMBL3781419,Cc1ccc(-c2cc(NCCNc3cc(-c4cccs4)[nH]n3)n[nH]2)cc1,intermediate,364.478,4.3607200000000015,4.0,5.0,4.5376020021010435
542,CHEMBL3781022,CN(C)c1ccc(-c2cc(NCCNc3cc(-c4ccc(N(C)C)cc4)[nH]n3)n[nH]2)cc1,inactive,430.56000000000006,4.1228000000000025,4.0,6.0,5.1249387366083
543,CHEMBL3781026,Fc1ccc(-c2cc(NCCNc3cc(-c4ccc(F)cc4)[nH]n3)n[nH]2)cc1,intermediate,380.402,4.269000000000002,4.0,4.0,4.392544976785332
544,CHEMBL3797646,COc1ccc(CC(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1,inactive,404.46600000000024,3.846600000000003,1.0,5.0,7.147032308971181
545,CHEMBL3797706,COc1ccc(CC(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1OC,inactive,434.4920000000003,3.8552000000000035,1.0,6.0,7.647046088289912
546,CHEMBL3799558,COc1ccc(CC(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)c(OC)c1OC,inactive,464.51800000000037,3.863800000000003,1.0,7.0,7.285586407712879
547,CHEMBL3798857,O=C(COC(=O)Cc1ccc(O)cc1)Nc1c2c(nc3ccccc13)CCCC2,intermediate,390.43900000000025,3.5436000000000023,2.0,5.0,7.3439976793170425
548,CHEMBL3797623,O=C(COC(=O)Cc1ccc(Cl)cc1)Nc1c2c(nc3ccccc13)CCCC2,intermediate,408.8850000000003,4.491400000000003,1.0,4.0,7.110978577904775
549,CHEMBL3798989,COc1cc(OC)cc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)c1,inactive,420.4650000000002,3.926300000000003,1.0,6.0,7.252899068635013
550,CHEMBL3797363,COc1cc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,inactive,450.4910000000003,3.9349000000000034,1.0,7.0,7.512296136836274
551,CHEMBL3799703,COc1ccc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)c(OC)c1OC,inactive,450.4910000000003,3.9349000000000034,1.0,7.0,7.183758700008217
552,CHEMBL3797381,COc1cc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)ccc1O,intermediate,406.4380000000002,3.6233000000000026,2.0,6.0,7.427593132441944
553,CHEMBL3800453,O=C(COC(=O)c1ccc(O)c(O)c1)Nc1c2c(nc3ccccc13)CCCC2,intermediate,392.41100000000023,3.3203000000000014,3.0,6.0,7.760450279159527
554,CHEMBL3800317,COc1ccc(/C=C/C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1OC,intermediate,446.50300000000027,4.325900000000003,1.0,6.0,7.308564847855938
555,CHEMBL3799950,COc1cc(/C=C/C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,476.52900000000034,4.334500000000004,1.0,7.0,7.33837659077077
556,CHEMBL3798813,COc1ccc(/C=C/C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1O,active,432.4760000000002,4.0229000000000035,2.0,6.0,7.336110701377339
557,CHEMBL3799175,O=C(COC(=O)/C=C/c1ccc(Cl)cc1)Nc1c2c(nc3ccccc13)CCCC2,active,420.8960000000003,4.962100000000004,1.0,4.0,7.285921835018144
558,CHEMBL3799641,O=C(COC(=O)Cc1c[nH]c2ccccc12)Nc1c2c(nc3ccccc13)CCCC2,intermediate,413.47700000000026,4.319300000000003,2.0,4.0,7.409381051793422
559,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,intermediate,198.26899999999992,2.695800000000001,1.0,2.0,7.913284336055117
560,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,intermediate,228.247,2.9738000000000016,3.0,3.0,5.3872161432802645
561,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,intermediate,368.3850000000001,3.3699000000000026,2.0,6.0,5.508638306165727
562,CHEMBL3814397,Nc1nc(NCC2CCCCC2)nc2ccccc12,inactive,256.353,3.204200000000002,2.0,4.0,4.6020599913279625
563,CHEMBL3815140,CC(C)Nc1nc(N)c2ccccc2n1,intermediate,202.26100000000002,2.0322999999999998,2.0,4.0,4.6020599913279625
564,CHEMBL3814981,CCCNc1nc(N)c2ccccc2n1,intermediate,202.26100000000002,2.0339,2.0,4.0,4.6020599913279625
565,CHEMBL3814610,Nc1nc(NCCc2ccccc2)nc2ccccc12,intermediate,264.33200000000005,2.866600000000002,2.0,4.0,4.6020599913279625
566,CHEMBL3814189,Nc1nc(NCc2ccc(F)cc2)nc2ccccc12,intermediate,268.295,2.9632000000000014,2.0,4.0,4.6020599913279625
567,CHEMBL3813837,Nc1nc(NCc2cccc(F)c2)nc2ccccc12,intermediate,268.295,2.9632000000000014,2.0,4.0,4.8326826652518236
568,CHEMBL3814001,Nc1nc(NCc2ccc(Br)cc2)nc2ccccc12,inactive,329.201,3.5866000000000016,2.0,4.0,5.769551078621726
569,CHEMBL3814125,Nc1nc(NCc2cccc(Br)c2)nc2ccccc12,inactive,329.201,3.5866000000000016,2.0,4.0,5.568636235841013
570,CHEMBL3815148,Nc1nc(NCc2ccc(Cl)cc2)nc2ccccc12,inactive,284.75,3.477500000000002,2.0,4.0,5.0915149811213505
571,CHEMBL3814191,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,inactive,284.75,3.477500000000002,2.0,4.0,4.872895201635193
572,CHEMBL3814611,Nc1nc(NCc2ccc(C(F)(F)F)cc2)nc2ccccc12,inactive,318.30199999999996,3.842900000000001,2.0,4.0,5.275724130399211
573,CHEMBL3815150,Nc1nc(NCc2cccc(C(F)(F)F)c2)nc2ccccc12,inactive,318.30199999999996,3.842900000000001,2.0,4.0,4.860120913598763
574,CHEMBL3814909,COc1ccc(CNc2nc(N)c3ccccc3n2)cc1,intermediate,280.331,2.832700000000001,2.0,5.0,4.6020599913279625
575,CHEMBL3814324,COc1cccc(CNc2nc(N)c3ccccc3n2)c1,inactive,280.331,2.832700000000001,2.0,5.0,4.6020599913279625
576,CHEMBL3813859,Cc1ccc(CNc2nc(N)c3ccccc3n2)cc1,inactive,264.33200000000005,3.1325200000000013,2.0,4.0,4.647817481888637
577,CHEMBL3814103,Cc1cccc(CNc2nc(N)c3ccccc3n2)c1,inactive,264.332,3.1325200000000013,2.0,4.0,4.6020599913279625
578,CHEMBL3814134,Nc1nc(NCc2ccccc2)nc2ccccc12,intermediate,250.305,2.8241000000000014,2.0,4.0,5.075720713938118
579,CHEMBL410263,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccccc3)c(O)ccc2c1.[Na+].[Na+],active,452.37700000000007,-3.222999999999998,1.0,9.0,5.060480747381382
580,CHEMBL3815002,Nc1nc(NCC2CCCCC2)c2ccccc2n1,intermediate,256.35299999999995,3.204200000000002,2.0,4.0,4.6020599913279625
581,CHEMBL3814123,Nc1nc(NCCc2ccccc2)c2ccccc2n1,intermediate,264.332,2.866600000000001,2.0,4.0,4.6020599913279625
582,CHEMBL3357256,Nc1nc(NCc2ccc(F)cc2)c2ccccc2n1,active,268.29499999999996,2.9632000000000014,2.0,4.0,4.6020599913279625
583,CHEMBL3814748,Nc1nc(NCc2cccc(F)c2)c2ccccc2n1,active,268.29499999999996,2.9632000000000014,2.0,4.0,4.6020599913279625
584,CHEMBL3814631,Nc1nc(NCc2ccc(Br)cc2)c2ccccc2n1,active,329.201,3.5866000000000016,2.0,4.0,4.8297382846050425
585,CHEMBL3814270,Nc1nc(NCc2cccc(Br)c2)c2ccccc2n1,inactive,329.201,3.5866000000000016,2.0,4.0,4.651695136951839
586,CHEMBL3813811,Nc1nc(NCc2ccc(Cl)cc2)c2ccccc2n1,intermediate,284.75,3.477500000000002,2.0,4.0,4.6020599913279625
587,CHEMBL3814383,Nc1nc(NCc2cccc(Cl)c2)c2ccccc2n1,active,284.75,3.477500000000002,2.0,4.0,4.6020599913279625
588,CHEMBL3814660,Nc1nc(NCc2ccc(C(F)(F)F)cc2)c2ccccc2n1,active,318.30199999999996,3.842900000000001,2.0,4.0,4.6020599913279625
589,CHEMBL3814349,Nc1nc(NCc2cccc(C(F)(F)F)c2)c2ccccc2n1,intermediate,318.30199999999996,3.842900000000001,2.0,4.0,4.6777807052660805
590,CHEMBL3813788,COc1ccc(CNc2nc(N)nc3ccccc23)cc1,active,280.331,2.832700000000001,2.0,5.0,4.6020599913279625
591,CHEMBL3813971,Cc1ccc(CNc2nc(N)nc3ccccc23)cc1,intermediate,264.33200000000005,3.1325200000000004,2.0,4.0,4.6020599913279625
592,CHEMBL3814363,Cc1cccc(CNc2nc(N)nc3ccccc23)c1,active,264.332,3.1325200000000013,2.0,4.0,4.6020599913279625
593,CHEMBL3815078,Nc1nc(NCc2ccccc2)c2ccccc2n1,intermediate,250.305,2.8241000000000014,2.0,4.0,4.6020599913279625
594,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,intermediate,228.247,2.9738000000000016,3.0,3.0,5.585026652029182
595,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,intermediate,368.3850000000001,3.3699000000000026,2.0,6.0,5.823908740944319
596,CHEMBL3814397,Nc1nc(NCC2CCCCC2)nc2ccccc12,intermediate,256.353,3.204200000000002,2.0,4.0,4.6020599913279625
597,CHEMBL3815140,CC(C)Nc1nc(N)c2ccccc2n1,intermediate,202.26100000000002,2.0322999999999998,2.0,4.0,4.6020599913279625
598,CHEMBL3814981,CCCNc1nc(N)c2ccccc2n1,intermediate,202.26100000000002,2.0339,2.0,4.0,4.6020599913279625
599,CHEMBL3814610,Nc1nc(NCCc2ccccc2)nc2ccccc12,intermediate,264.33200000000005,2.866600000000002,2.0,4.0,4.826813731587726
600,CHEMBL3814189,Nc1nc(NCc2ccc(F)cc2)nc2ccccc12,inactive,268.295,2.9632000000000014,2.0,4.0,4.6020599913279625
601,CHEMBL3813837,Nc1nc(NCc2cccc(F)c2)nc2ccccc12,inactive,268.295,2.9632000000000014,2.0,4.0,4.94692155651658
602,CHEMBL3814001,Nc1nc(NCc2ccc(Br)cc2)nc2ccccc12,active,329.201,3.5866000000000016,2.0,4.0,5.769551078621726
603,CHEMBL3814125,Nc1nc(NCc2cccc(Br)c2)nc2ccccc12,intermediate,329.201,3.5866000000000016,2.0,4.0,5.823908740944319
604,CHEMBL3815148,Nc1nc(NCc2ccc(Cl)cc2)nc2ccccc12,inactive,284.75,3.477500000000002,2.0,4.0,6.031517051446065
605,CHEMBL3814191,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,intermediate,284.75,3.477500000000002,2.0,4.0,5.229147988357856
606,CHEMBL3814611,Nc1nc(NCc2ccc(C(F)(F)F)cc2)nc2ccccc12,inactive,318.30199999999996,3.842900000000001,2.0,4.0,5.638272163982407
607,CHEMBL3815150,Nc1nc(NCc2cccc(C(F)(F)F)c2)nc2ccccc12,intermediate,318.30199999999996,3.842900000000001,2.0,4.0,4.903089986991944
608,CHEMBL3814909,COc1ccc(CNc2nc(N)c3ccccc3n2)cc1,inactive,280.331,2.832700000000001,2.0,5.0,5.167491087293763
609,CHEMBL3814324,COc1cccc(CNc2nc(N)c3ccccc3n2)c1,active,280.331,2.832700000000001,2.0,5.0,4.6020599913279625
610,CHEMBL3813859,Cc1ccc(CNc2nc(N)c3ccccc3n2)cc1,active,264.33200000000005,3.1325200000000013,2.0,4.0,4.882728704344236
611,CHEMBL3814103,Cc1cccc(CNc2nc(N)c3ccccc3n2)c1,active,264.332,3.1325200000000013,2.0,4.0,4.6020599913279625
612,CHEMBL3814134,Nc1nc(NCc2ccccc2)nc2ccccc12,active,250.305,2.8241000000000014,2.0,4.0,5.657577319177793
613,CHEMBL410263,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccccc3)c(O)ccc2c1.[Na+].[Na+],active,452.37700000000007,-3.222999999999998,1.0,9.0,5.522878745280337
614,CHEMBL3815002,Nc1nc(NCC2CCCCC2)c2ccccc2n1,active,256.35299999999995,3.204200000000002,2.0,4.0,4.866461091629782
615,CHEMBL3814965,CC(C)Nc1nc(N)nc2ccccc12,active,202.26100000000002,2.0322999999999998,2.0,4.0,4.991399828238082
616,CHEMBL3814813,CCCNc1nc(N)nc2ccccc12,active,202.26100000000002,2.0339,2.0,4.0,4.826813731587726
617,CHEMBL3814123,Nc1nc(NCCc2ccccc2)c2ccccc2n1,active,264.332,2.866600000000001,2.0,4.0,5.107905397309519
618,CHEMBL3357256,Nc1nc(NCc2ccc(F)cc2)c2ccccc2n1,active,268.29499999999996,2.9632000000000014,2.0,4.0,5.508638306165727
619,CHEMBL3814748,Nc1nc(NCc2cccc(F)c2)c2ccccc2n1,active,268.29499999999996,2.9632000000000014,2.0,4.0,5.552841968657781
620,CHEMBL3814631,Nc1nc(NCc2ccc(Br)cc2)c2ccccc2n1,active,329.201,3.5866000000000016,2.0,4.0,7.096910013008056
621,CHEMBL3814270,Nc1nc(NCc2cccc(Br)c2)c2ccccc2n1,inactive,329.201,3.5866000000000016,2.0,4.0,6.236572006437063
622,CHEMBL3813811,Nc1nc(NCc2ccc(Cl)cc2)c2ccccc2n1,active,284.75,3.477500000000002,2.0,4.0,6.2076083105017466
623,CHEMBL3814383,Nc1nc(NCc2cccc(Cl)c2)c2ccccc2n1,active,284.75,3.477500000000002,2.0,4.0,5.721246399047171
624,CHEMBL3814660,Nc1nc(NCc2ccc(C(F)(F)F)cc2)c2ccccc2n1,active,318.30199999999996,3.842900000000001,2.0,4.0,5.721246399047171
625,CHEMBL3814349,Nc1nc(NCc2cccc(C(F)(F)F)c2)c2ccccc2n1,active,318.30199999999996,3.842900000000001,2.0,4.0,5.455931955649724
626,CHEMBL3813788,COc1ccc(CNc2nc(N)nc3ccccc23)cc1,intermediate,280.331,2.832700000000001,2.0,5.0,5.958607314841775
627,CHEMBL3814429,COc1cccc(CNc2nc(N)nc3ccccc23)c1,active,280.331,2.832700000000001,2.0,5.0,4.686132779630847
628,CHEMBL3813971,Cc1ccc(CNc2nc(N)nc3ccccc23)cc1,active,264.33200000000005,3.1325200000000004,2.0,4.0,5.4089353929735005
629,CHEMBL3814363,Cc1cccc(CNc2nc(N)nc3ccccc23)c1,active,264.332,3.1325200000000013,2.0,4.0,5.443697499232712
630,CHEMBL3815078,Nc1nc(NCc2ccccc2)c2ccccc2n1,active,250.305,2.8241000000000014,2.0,4.0,5.318758762624412
631,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,5.045757490560675
632,CHEMBL429694,Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],active,696.6780000000002,1.4714000000000025,2.0,12.0,5.886056647693163
633,CHEMBL3815004,CNc1cccc(CCNc2cccc(NCCc3ccccn3)n2)n1,active,348.454,3.222500000000001,3.0,6.0,4.455931955649724
634,CHEMBL3814529,CNc1cccc(NCCCc2cccc(NCCCc3ccccn3)n2)n1,active,376.5080000000001,4.002700000000003,3.0,6.0,4.769551078621726
635,CHEMBL3814719,CNc1cccc(NCCc2cccc(NCCc3ccccn3)n2)n1,intermediate,348.454,3.222500000000001,3.0,6.0,4.6020599913279625
636,CHEMBL3814159,CNc1cccc(NCCc2cccc(NCc3ccccn3)n2)n1,active,334.427,3.1800000000000006,3.0,6.0,4.886056647693163
637,CHEMBL3813916,CNc1cccc(CCNc2cccc(CCN(c3ccccn3)c3ccccn3)n2)n1,active,425.5400000000001,4.343700000000003,2.0,7.0,3.619788758288394
638,CHEMBL3814563,CNc1cccc(CCNc2cccc(CCNc3ccccn3)n2)n1,active,348.454,3.222500000000001,3.0,6.0,3.5528419686577806
639,CHEMBL3818600,O=C1C(=Cc2ccc(N3CCN(C(=O)c4ccco4)CC3)cc2)C(=O)c2ccccc21,active,412.44500000000016,3.704600000000003,0.0,5.0,5.036212172654444
640,CHEMBL3819454,O=C1C(=Cc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C(=O)c2ccccc21,active,484.5990000000003,6.060800000000006,0.0,4.0,4.9299621333922445
641,CHEMBL3818053,O=C1C(=Cc2ccc(N3CCN(c4ncccn4)CC3)cc2)C(=O)c2ccccc21,active,396.45000000000016,3.2658000000000023,0.0,6.0,4.995248844408999
642,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,4.661344334421299
643,CHEMBL3942680,COc1cc(O)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc(O)cc1OC,active,368.3850000000001,3.369900000000002,2.0,6.0,5.337242168318426
644,CHEMBL405110,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],active,319.861,0.8665999999999998,0.0,3.0,6.301029995663981
645,CHEMBL3953399,COc1cc(OCc2ccccn2)ccc1/C=C/c1cc(/C=C/c2ccc3cc[nH]c3c2)[nH]n1,active,448.5260000000001,6.214400000000006,2.0,4.0,5.920818753952375
646,CHEMBL3948937,COc1cc(OCc2ccccn2)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1,active,452.5100000000002,5.4054000000000055,1.0,5.0,6.327902142064283
647,CHEMBL3901022,COc1cc(OCc2ccccc2)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1,active,451.5220000000002,6.010400000000005,1.0,4.0,5.267606240177032
648,CHEMBL3938007,COc1cc(OCC2CCCO2)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1,active,445.51500000000016,4.989200000000005,1.0,5.0,5.6020599913279625
649,CHEMBL3965306,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc3cc[nH]c3c2)c(OC)c1,active,375.42400000000004,4.440000000000003,1.0,4.0,6.214670164989233
650,CHEMBL3911126,COc1cc(O)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1,active,361.39700000000005,4.137000000000002,2.0,4.0,6.2839966563652006
651,CHEMBL3981143,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccco2)ccc1O,active,312.321,3.2487000000000026,1.0,5.0,6.119186407719209
652,CHEMBL3889997,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2cccnc2)ccc1O,active,323.348,3.050700000000002,1.0,5.0,5.0
653,CHEMBL3892054,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccccc2)ccc1O,active,322.36,3.6557000000000026,1.0,4.0,5.657577319177793
654,CHEMBL3950384,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc3cc[nH]c3c2)ccc1O,active,361.39700000000005,4.137000000000004,2.0,4.0,6.376750709602099
655,CHEMBL3922663,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc3ccccc3c2)ccc1O,active,372.4200000000001,4.808900000000005,1.0,4.0,6.229147988357855
656,CHEMBL3978488,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc3c(c2)OCO3)ccc1O,active,366.3690000000001,3.3844000000000025,1.0,6.0,5.431798275933005
657,CHEMBL3672436,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c(O)c1,active,368.38500000000005,3.369900000000002,2.0,6.0,6.031517051446065
658,CHEMBL3970179,COc1cc(O)cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c1,active,368.38500000000005,3.3699000000000012,2.0,6.0,5.958607314841775
659,CHEMBL3940632,COc1ccc(O)c(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c1,active,368.38500000000005,3.3699000000000012,2.0,6.0,5.7447274948966935
660,CHEMBL3672401,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2OC)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,6.036212172654444
661,CHEMBL3969106,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2cc(O)ccc2OC)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,5.886056647693163
662,CHEMBL3672439,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2c(O)cccc2OC)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,5.795880017344075
663,CHEMBL3958051,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1O,active,368.38500000000005,3.3699000000000026,2.0,6.0,5.6777807052660805
664,CHEMBL3911667,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2cccc(O)c2OC)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,5.721246399047171
665,CHEMBL3986412,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2cccc(OC)c2O)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,5.267606240177032
666,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,5.267606240177032
667,CHEMBL3922564,CN(C)c1ccc(-c2cc(=O)c3ccc(OCC(=O)NCCCCCCNc4c5c(nc6ccccc46)CCCC5)cc3o2)cc1,active,618.7780000000001,7.120500000000008,2.0,7.0,5.023650020996727
668,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,4.738737131207507
669,CHEMBL3883958,OC[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1cn(C[C@@H]2Cc3c([nH]c4ccccc34)CN2)nn1,active,467.5770000000002,2.8744000000000005,4.0,5.0,4.178093622647677
670,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,6.200659450546418
671,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,302.23800000000006,1.988,5.0,7.0,5.100179497572904
672,CHEMBL3944195,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc1)C2,active,530.6680000000002,6.437800000000007,0.0,5.0,4.913640169325252
673,CHEMBL3925265,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccc(F)cc4)c4ccc(F)cc4)CC3)cc1)C2,active,566.648,6.716000000000007,0.0,5.0,5.130768280269024
674,CHEMBL3913721,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(=O)c4ccoc4)CC3)cc1)C2,active,458.5140000000003,4.0816000000000034,0.0,6.0,4.962573502059376
675,CHEMBL3951861,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ncccn4)CC3)cc1)C2,active,442.51900000000023,3.642800000000003,0.0,7.0,5.00436480540245
676,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,4.661344334421299
677,CHEMBL1086286,CCS(=O)(=O)NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,active,520.0190000000002,4.035400000000003,1.0,5.0,9.0
678,CHEMBL1086287,O=S(=O)(NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C(F)(F)F,active,559.9620000000002,4.535300000000003,1.0,5.0,7.853871964321762
679,CHEMBL3659993,CC(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,inactive,470.92100000000016,4.454100000000004,0.0,5.0,8.154901959985743
680,CHEMBL3659994,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCO[C@@H](CCC(O)CO)[C@@H]1COc1c(F)ccc(F)c12,inactive,488.93600000000026,3.218300000000002,2.0,6.0,7.823908740944319
681,CHEMBL1090210,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)C1CC1,inactive,518.0030000000002,3.9303000000000035,1.0,5.0,8.096910013008056
682,CHEMBL3659995,O=C(C[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(C(F)(F)F)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)NCC(F)(F)F,inactive,571.4860000000003,5.530100000000004,1.0,4.0,7.6020599913279625
683,CHEMBL3659992,CCS(=O)(=O)CC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,inactive,519.0310000000002,4.920900000000005,0.0,5.0,8.0
684,CHEMBL1090209,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)C(F)(F)F,active,545.9350000000003,4.287700000000004,1.0,5.0,7.568636235841013
685,CHEMBL1778349,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@]2(O)C1)C1CC1,active,534.0020000000001,3.0452000000000012,2.0,6.0,7.5376020021010435
686,CHEMBL1085076,O=S(=O)(NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(C(F)(F)F)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C(F)(F)F,active,593.5140000000002,4.900700000000003,1.0,5.0,7.267606240177032
